text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V",FALSE,21119,NA,7/1/2015 20:12,FALSE,NA,6.16339E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,15072,FALSE,FALSE,NA,NA
was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm,FALSE,36965,NA,7/1/2015 20:10,FALSE,NA,6.16338E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,23166,FALSE,FALSE,NA,NA
there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT,FALSE,2628,NA,7/1/2015 20:08,FALSE,NA,6.16338E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,1134,FALSE,FALSE,NA,NA
"have principles and issues you are passionate about, and act; worry more about doing something than being something. https://t.co/QqbgflhXDY",FALSE,7430,NA,7/1/2015 20:06,FALSE,NA,6.16337E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3772,FALSE,FALSE,NA,NA
EX-IM bank helps US companies export; that means good paying american jobs. optimistic that congress gets it done. https://t.co/UeBhgiL64B,FALSE,845,NA,7/1/2015 20:05,FALSE,NA,6.16337E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,360,FALSE,FALSE,NA,NA
now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC,FALSE,1373,NA,7/1/2015 20:02,FALSE,NA,6.16336E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,588,FALSE,FALSE,NA,NA
congratulations! hope you guys are getting sleep. nothing beats babies! https://t.co/ymGM0HARad,FALSE,3996,NA,7/1/2015 20:00,FALSE,NA,6.16336E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,748,FALSE,FALSE,NA,NA
"not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP",FALSE,1228,NA,7/1/2015 19:59,FALSE,NA,6.16335E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,518,FALSE,FALSE,NA,NA
we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An,FALSE,1670,NA,7/1/2015 19:55,FALSE,NA,6.16334E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,776,FALSE,FALSE,NA,NA
"Alright, let's do this. Ready to answer your health care questions. Keep 'em coming with #AskPOTUS. http://t.co/wK8RDF2H0i",FALSE,7204,NA,7/1/2015 19:55,FALSE,NA,6.16334E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2225,FALSE,FALSE,NA,NA
Inspired by what @Pontifex wrote on climate change. Agree we have a moral responsibility to act to protect our kids and God's creation.,FALSE,9739,NA,6/18/2015 23:20,FALSE,NA,6.11675E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,4852,FALSE,FALSE,NA,NA
Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.,FALSE,4712,NA,6/17/2015 17:44,FALSE,NA,6.11228E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1763,FALSE,FALSE,NA,NA
What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.,FALSE,27737,NA,6/17/2015 4:23,FALSE,NA,6.11026E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,16352,FALSE,FALSE,NA,NA
Congrats to my hometown @NHLBlackhawks on 3 titles in 6 years - we'll see you and The Cup at the White House!,FALSE,16415,NA,6/16/2015 14:43,FALSE,NA,6.1082E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6806,FALSE,FALSE,NA,NA
So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI,FALSE,9344,NA,6/15/2015 19:57,FALSE,NA,6.10537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3970,FALSE,FALSE,NA,NA
I challenged them to a race. http://t.co/FpEUTnYgoD,FALSE,27709,NA,6/12/2015 1:01,FALSE,NA,6.09164E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9610,FALSE,FALSE,NA,NA
This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt,FALSE,35266,NA,6/3/2015 22:31,FALSE,NA,6.06227E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,16421,FALSE,FALSE,NA,NA
Glad the Senate finally passed the USA Freedom Act. It protects civil liberties and our national security. I'll sign it as soon as I get it.,FALSE,10842,NA,6/2/2015 21:01,FALSE,NA,6.05842E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3621,FALSE,FALSE,NA,NA
Awarded two Medals of Honor today for acts of bravery a century ago. We honor our heroes no matter how long it takes. http://t.co/AYazTecZpB,FALSE,9956,NA,6/2/2015 18:28,FALSE,NA,6.05803E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,2783,FALSE,FALSE,NA,NA
"Thanks for the questions! This was fun. I've got to run, but let’s do it again soon. Tell me what you're doing to #ActOnClimate.",FALSE,6574,NA,5/28/2015 17:29,FALSE,NA,6.03976E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,1484,FALSE,FALSE,NA,NA
.@apat246 @chicagobulls love thibs and think he did a great job. Sorry to see him go but expect he will be snatched up soon by another team.,FALSE,4142,apat246,5/28/2015 17:29,FALSE,6.03962E+17,6.03976E+17,390825318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2878,FALSE,FALSE,NA,NA
.@ZCarlander agreement with China big and will be working w Brazil to develop their plans. We will all need to do more with US leading,FALSE,1675,ZCarlander,5/28/2015 17:27,FALSE,6.03969E+17,6.03976E+17,1322284950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,532,FALSE,FALSE,NA,NA
".@arianastover Kids instinctively understand importance of environment, impact on animals, health. Weave it into science and social studies",FALSE,3457,arianastover,5/28/2015 17:24,FALSE,6.03961E+17,6.03975E+17,37115355,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1238,FALSE,FALSE,NA,NA
".@HtetWint renewable energy key, already increased solar 10x and wind 3x, now need to invest more in r&amp;d and provide regulatory incentives",FALSE,2267,HtetWint,5/28/2015 17:22,FALSE,6.03972E+17,6.03975E+17,629103290,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,876,FALSE,FALSE,NA,NA
. @Jamesthe4tress Already expanded Pell Grants and capped student loan interest rates; now want to make 2 yrs of community college free.,FALSE,4747,jamesthe4tress,5/28/2015 17:18,FALSE,6.03961E+17,6.03974E+17,312459288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,1872,FALSE,FALSE,NA,NA
"@HLF3267 In fact new trade deal with have the strongest enforceable environmental provisions in history, raising standards across Asia.",FALSE,660,HLF3267,5/28/2015 17:16,FALSE,6.03961E+17,6.03973E+17,2295625259,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,258,FALSE,FALSE,NA,NA
".@ZCarlander more severe weather events lead to displacement, scarcity, stressed populations; all increase likelihood of global conflict.",FALSE,2288,ZCarlander,5/28/2015 17:15,FALSE,6.03961E+17,6.03973E+17,1322284950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,924,FALSE,FALSE,NA,NA
.@NathenVieira jr smith having a great season but the heart of the Cavs is Lebron. And no one can outshoot Curry - maybe Korver if wide open,FALSE,7544,NathenVieira,5/28/2015 17:11,FALSE,6.0396E+17,6.03972E+17,162090984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6346,FALSE,FALSE,NA,NA
"@.gkermmm 2/ after I sign agreement, Congress will have months of debate before a vote. Nothing secret about it.",FALSE,1489,NA,5/28/2015 17:08,FALSE,NA,6.03971E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,492,FALSE,FALSE,NA,NA
.@gkermmm 1/ TPP is still being negotiated! But legislation requires the full text for 60 days before I sign.,FALSE,1187,gkermmm,5/28/2015 17:08,FALSE,6.0396E+17,6.03971E+17,465076617,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,426,FALSE,FALSE,NA,NA
.@drock89 as @Pontifex and other religious leaders have stated we have a moral obligation to the most vulnerable and the next generation.,FALSE,2045,drock89,5/28/2015 17:05,FALSE,6.03959E+17,6.0397E+17,28640463,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,852,FALSE,FALSE,NA,NA
.@BigBennyFL 3/ already rejected Shell's original proposal as inadequate which shows we're serious.,FALSE,1540,BigBennyFL,5/28/2015 17:04,FALSE,6.0396E+17,6.0397E+17,1007173664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,446,FALSE,FALSE,NA,NA
.@BigBennyFL 2/ But since we can't prevent oil exploration completely in region we're setting the highest possible standards,FALSE,1376,BigBennyFL,5/28/2015 17:02,FALSE,6.0396E+17,6.0397E+17,1007173664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,445,FALSE,FALSE,NA,NA
"@BigBennyFL 1/ We've shut off drilling in the most sensitive arctic areas, including Bristol Bay.",FALSE,717,BigBennyFL,5/28/2015 16:59,FALSE,6.0396E+17,6.03969E+17,1007173664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,265,FALSE,FALSE,NA,NA
.@calebmegajew the science is overwhelming but what will move Congress will be public opinion. Your voices will make them open to facts.,FALSE,3235,calebmegajew,5/28/2015 16:56,FALSE,6.0396E+17,6.03968E+17,360324412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1221,FALSE,FALSE,NA,NA
Ready to answer your questions on climate change. Let's do this! #AskPOTUS http://t.co/5KrIb5jL6S,FALSE,7080,NA,5/28/2015 16:48,FALSE,NA,6.03966E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3126,FALSE,FALSE,NA,NA
Just got a hurricane preparedness briefing in Miami. Acting on climate change is critical. Got climate Qs? I'll answer at 1pm ET. #AskPOTUS,FALSE,4422,NA,5/28/2015 16:21,FALSE,NA,6.03959E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1906,FALSE,FALSE,NA,NA
Spent the morning at Arlington. Take time today to honor our fallen heroes. We're forever indebted to their families. http://t.co/hChhhOVCS3,FALSE,22715,NA,5/25/2015 16:45,FALSE,NA,6.02878E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,8760,FALSE,FALSE,NA,NA
.@DrFahmida tell your niece I really like her letter. Couldn't agree more!,FALSE,15116,DrFahmida,5/22/2015 20:19,FALSE,6.01808E+17,6.01845E+17,211171360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4536,FALSE,FALSE,NA,NA
".@rebsteve really enjoyed stopping by today. I had fun singing Shabbat Shalom with the PreK class downstairs, too! http://t.co/6b8CrXSgMt",FALSE,7455,rebsteve,5/22/2015 20:06,FALSE,6.01771E+17,6.01842E+17,43697249,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2775,FALSE,FALSE,NA,NA
An honor to address the Coast Guard class of 2015. Confident they'll help us meet big challenges like climate change. http://t.co/1z4fteA1YJ,FALSE,19068,NA,5/20/2015 17:51,FALSE,NA,6.01083E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4882,FALSE,FALSE,NA,NA
"Good question, @billclinton. The handle comes with the house. Know anyone interested in @FLOTUS?",FALSE,104229,billclinton,5/18/2015 21:07,FALSE,6.0039E+17,6.00407E+17,1330457336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,57101,FALSE,FALSE,NA,NA
"In Camden today, seeing first-hand how smart policing is making the community safer while building trust. http://t.co/3MiWk43c8g",FALSE,28757,NA,5/18/2015 19:51,FALSE,NA,6.00388E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9191,FALSE,FALSE,NA,NA
"Hello, Twitter! It's Barack. Really! Six years in, they're finally giving me my own account.",FALSE,441550,NA,5/18/2015 15:38,FALSE,NA,6.00325E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,288964,FALSE,FALSE,NA,NA
